,CAPE,Date,Price,Return_5y,Return_1y,Return_1m,CAPE_Bucket_Full,CAPE_Bucket_Full_Lagged_5y,Perc_0.2_Roll,Perc_0.4_Roll,Perc_0.6_Roll,Perc_0.8_Roll,CAPE_Bucket_Roll,CAPE_Bucket_Roll_Lagged_5y,CAPE_Bucket_Roll_Lagged_1y,CAPE_Bucket_Roll_Lagged_1m,EP,Roll_Median,Roll_Perc_0.05,Roll_Perc_0.95,Return_5y_Log,Return_1y_Log,Return_1m_Log,USD_1M_Libor,Equity_Weight,Cash_Weight,Portfolio
335,18.22,2009-12-31,5608.7900390625,0.056810169449192705,0.29283942346944114,-0.5150213020988599,e)Below18.8,b)22.7to29.5,18.746,22.400000000000002,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.054884742041712405,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.0552550970498462,0.2568409029588516,-0.723650310862566,0.0023,1.3214608324325934,-0.3214608324325934,-0.6813198385066724
336,18.13,2010-01-31,5598.4599609375,0.051734391976201,0.45651370154101656,-0.021878680625107116,e)Below18.8,b)22.7to29.5,18.722,22.284000000000002,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.05515719801434087,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.05044060332722668,0.37604570454167124,-0.022121568200105524,0.0023,1.3279929743307544,-0.32799297433075436,-0.029809117998729383
337,18.31,2010-02-28,6153.5498046875,0.0718940391271754,0.5064654447203565,2.109465344443806,e)Below18.8,b)22.7to29.5,18.674,22.176000000000002,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05461496450027308,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.06942721366542634,0.40976614186770466,1.1344507964422332,0.0023,1.3149929060200507,-0.3149929060200507,2.7732074797549013
338,19.76,2010-03-31,6135.7001953125,0.07953582141802595,0.28645859460756595,-0.03425842067554963,d)18.8to20.4,b)22.7to29.5,18.674,22.112000000000002,26.272000000000002,34.45400000000003,4,2.0,5.0,5.0,0.05060728744939271,0.04152824636459696,0.020595709570957098,0.06230576071132998,0.0765311537644822,0.2518931676959348,-0.0348589967857449,0.0025,1.2176703417178927,-0.21767034171789268,-0.042259638665006566
339,19.81,2010-04-30,5964.330078125,0.05982240434301156,0.2071539320031952,-0.2881795308527736,d)18.8to20.4,b)22.7to29.5,18.674,22.01,26.272000000000002,34.45400000000003,4,3.0,5.0,4.0,0.05047955577990914,0.04154549231408392,0.020595709570957098,0.06230576071132998,0.0581013510144367,0.18826546671220099,-0.3399295494394563,0.0028000000000000004,1.214194498006203,-0.21419449800620294,-0.35050574539386387
340,20.11,2010-05-31,5965.52001953125,0.053992577442806944,0.2405835849471396,0.00239674461825512,d)18.8to20.4,b)22.7to29.5,18.674,21.836000000000002,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.04972650422675286,0.04154549231408392,0.020595709570957098,0.06230576071132998,0.05258540781999694,0.21558190192584706,0.0023938770069132733,0.0034999999999999996,1.1961400595059495,-0.19614005950594948,0.0021803520420294203
341,18.96,2010-06-30,6147.97021484375,0.047000213742038666,0.1530023700065466,0.435493954485769,d)18.8to20.4,b)22.7to29.5,18.674,21.698,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.05274261603375527,0.04154549231408392,0.020595709570957098,0.06230576071132998,0.04592913603550281,0.14236929679785937,0.3615090091356091,0.0034999999999999996,1.268451450274852,-0.26845145027485207,0.5514633580774422
342,19.11,2010-07-31,5925.22021484375,0.04173450419078195,0.0842897046791049,-0.3577961683995309,d)18.8to20.4,b)22.7to29.5,18.674,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.052328623757195186,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.04088711642292867,0.08092512255016139,-0.44284953097817353,0.0031,1.2579044719643013,-0.25790447196430133,-0.4508729041445515
343,18.03,2010-08-31,6229.02001953125,0.04310219989962771,0.09759369745209567,0.8221443131012425,e)Below18.8,b)22.7to29.5,18.602,21.648,26.272000000000002,34.45400000000003,5,2.0,5.0,4.0,0.05546311702717693,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.04219915769922074,0.09312023585573793,0.6000140015744964,0.0026,1.3330540626332932,-0.3330540626332932,1.095096876087623
344,18.91,2010-09-30,6601.3701171875,0.060165878970368514,0.21909860180103613,1.007115084501402,d)18.8to20.4,b)22.7to29.5,18.674,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,5.0,0.052882072977260705,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.0584253854754437,0.19811173467749957,0.6966984097254946,0.0026,1.271173437236075,-0.271173437236075,1.2795128927211337
345,19.89,2010-10-31,6688.490234375,0.0519019649544592,0.18886410333809933,0.17038345247262976,d)18.8to20.4,b)22.7to29.5,18.722,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.05027652086475616,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.050599920766346375,0.172998316254783,0.1573314322716682,0.0025,1.2087052301428807,-0.20870523014288067,0.20542160705811133
346,20.25,2010-11-30,6914.18994140625,0.050356560958762175,0.16059940903957504,0.4892187791699496,d)18.8to20.4,b)22.7to29.5,18.746,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.04938271604938271,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.04912968839004784,0.1489366035889707,0.39825167317728005,0.0026,1.1872762270384396,-0.1872762270384396,0.5803509081389494
347,20.24,2010-12-31,7077.47998046875,0.04519077737548627,0.26185504024531814,0.3232689535569382,d)18.8to20.4,b)22.7to29.5,18.766,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.049407114624505935,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.04419943083615043,0.2325828924227237,0.2801051551424696,0.0026,1.18786118376844,-0.18786118376844008,0.38351020276993153
348,21.26,2011-01-31,7272.31982421875,0.04642551050635446,0.29898577018686945,0.3852617639591487,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.047036688617121354,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.045380080730158145,0.2615837831918721,0.32588912102967676,0.0026,1.131030133636014,-0.131030133636014,0.43540198602810876
349,22.09,2011-02-28,7041.31005859375,0.03355754673572364,0.14426798873554159,-0.3211622571941436,c)20.4to22.7,a)Above29.5,18.785999999999998,21.698,26.272000000000002,34.45400000000003,3,2.0,5.0,4.0,0.04526935264825713,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.033006779998071445,0.1347651214116911,-0.3873731449199402,0.0026,1.088658189211483,-0.08865818921148305,-0.3498664326519988
350,20.8,2011-03-31,7514.4599609375,0.04569793008604428,0.2247110715543652,1.1823865395827413,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.698,26.272000000000002,34.45400000000003,4,2.0,4.0,3.0,0.04807692307692307,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.04468453816749125,0.20270495622173634,0.7804190209347988,0.0024,1.1559697928155452,-0.15596979281554524,1.3664287956865937
351,20.86,2011-04-30,7293.68994140625,0.05080797656293212,0.2228850257897128,-0.30081151002114925,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.698,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.04793863854266539,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.04955936974346307,0.2012128423019382,-0.35783491647703497,0.0021,1.152654416054383,-0.152654416054383,-0.34705228969957913
352,21.87,2011-05-31,7376.240234375,0.05352959625610865,0.23647900103008945,0.1445982159795267,c)20.4to22.7,a)Above29.5,18.785999999999998,21.806,26.272000000000002,34.45400000000003,3,2.0,4.0,4.0,0.04572473708276177,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.052146047133856725,0.21226782524725055,0.13505367235066354,0.0019,1.0995760476665608,-0.09957604766656081,0.15880754033583727
353,21.57,2011-06-30,7158.77001953125,0.04729225437605944,0.1644119553876513,-0.301702808265481,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,3.0,0.04636068613815485,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.0462080279671308,0.1522162002598878,-0.359110490712745,0.0019,1.1148229495045092,-0.11482294950450922,-0.33656337818837556
354,20.54,2011-07-31,5784.85009765625,-0.0025634575157035266,-0.023690278520931196,-0.9224745336119667,c)20.4to22.7,b)22.7to29.5,18.854,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.04868549172346641,0.041571415042233315,0.020595709570957098,0.06230576071132998,-0.00256674879883379,-0.023975405328951847,-2.557148798044249,0.0019,1.1705602483509565,-0.1705602483509565,-1.0801360836341234
355,16.46,2011-08-31,5502.02001953125,-0.017321347839500567,-0.11671177773076236,-0.4520250823080054,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,4.0,0.060753341433778855,0.041571415042233315,0.020595709570957098,0.06230576071132998,-0.017473117508515736,-0.12410371910321616,-0.6015257637166754,0.0022,1.4598873860640884,-0.4598873860640884,-0.6609174680953794
356,15.49,2011-09-30,6141.33984375,-0.004103785283527284,-0.06968708999359896,2.7401719800002846,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.0645577792123951,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.004112228918848834,-0.07223428705313183,1.319131594326506,0.0024,1.5,-0.5,4.1090579700004275
357,17.05,2011-10-31,6088.83984375,-0.007084730056840627,-0.0896540728344255,-0.09789509827758025,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.05865102639296187,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.0071099459258283145,-0.09393061196365801,-0.10302446665464807,0.0025,1.4021953141777992,-0.4021953141777992,-0.13827353637124268
358,16.65,2011-11-30,5898.35009765625,-0.02213733080416158,-0.1469210207354229,-0.31710811938673866,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.060060060060060066,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.022386038852292272,-0.15890314578300427,-0.38141873265487536,0.0027,1.43537562061384,-0.43537562061383994,-0.45634477784208505
359,16.21,2011-12-31,6458.91015625,-0.00992229410072576,-0.08739972785875427,1.9726540019041963,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.061690314620604564,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.009971848126395963,-0.09145731228457765,1.0894551571235906,0.003,1.473765296567445,-0.47376529656744504,2.905807714251593
360,17.68,2012-01-31,6856.080078125,0.004153907091712483,-0.05723617169689943,1.0464430112247594,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.05656108597285068,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.004145303437274009,-0.05893947490234523,0.7161031696164643,0.0026,1.3529808310951004,-0.35298083109510037,1.414899584859687
361,18.92,2012-02-29,6946.830078125,0.000860168927981686,-0.01341795485251207,0.17092622994659745,d)18.8to20.4,a)Above29.5,18.85,21.806,26.272000000000002,34.45400000000003,4,2.0,3.0,5.0,0.05285412262156448,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.0008597991946962183,-0.013508789063394856,0.15779508514746415,0.0024,1.2656882540510364,-0.26568825405103635,0.21570166974291238
362,18.92,2012-03-31,6761.18994140625,-0.018129456840248137,-0.10024273513292792,-0.27750053766071603,d)18.8to20.4,b)22.7to29.5,18.902,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.05285412262156448,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.01829580909419998,-0.10563025773820361,-0.3250386031629077,0.0024,1.2656882540510364,-0.26568825405103635,-0.351866822819738
363,18.96,2012-04-30,6264.3798828125,-0.04492633351459152,-0.14112336373806633,-0.5998163009788962,d)18.8to20.4,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.05274261603375527,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.045966803795308736,-0.1521299805103905,-0.9158315897432775,0.0024,1.2630624667192358,-0.26306246671923583,-0.7582368066129384
364,16.78,2012-05-31,6416.27978515625,-0.04333645777505968,-0.13014224302851618,0.3330992536269881,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,3.0,4.0,0.05959475566150178,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.044303524868874566,-0.1394255784346458,0.2875064972596,0.0024,1.4244185066067652,-0.42441850660676517,0.4734541369873263
365,16.74,2012-06-30,6772.259765625,-0.02239041313629475,-0.05399115390656983,0.9116297364979138,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.059737156511350066,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.02264488408291315,-0.05550335892384198,0.6479561434169009,0.0025,1.4277718003889142,-0.42777180038891416,1.3005298006667254
366,17.51,2012-07-31,6970.7900390625,-0.01811972118034788,0.20500789499916983,0.4144276116104304,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.05711022272986864,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.018285893722258317,0.18648611878768592,0.3467249344940869,0.0025,1.3659120521855612,-0.3659120521855612,0.5651568893266998
367,17.59,2012-08-31,7216.14990234375,-0.016985514368011323,0.3115455554010391,0.5145462234095346,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05685048322910745,0.041571415042233315,0.020595709570957098,0.06306167262088498,-0.017131422797067624,0.27120625506353796,0.4151158715935514,0.0023,1.359795636070005,-0.359795636070005,0.698850179185626
368,18.11,2012-09-30,7260.6298828125,-0.019678716028326382,0.18225502374723557,0.07652725502191116,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05521811154058531,0.041571415042233315,0.020595709570957098,0.06230576071132998,-0.01987492025814583,0.16742365184323266,0.073740355682841,0.0021,1.3271800471407909,-0.32718004714079085,0.1008783678285397
369,18.08,2012-10-31,7405.5,-0.012106355018207116,0.21624154847848565,0.26753818102282856,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05530973451327434,0.041571415042233315,0.020595709570957098,0.06171912392070757,-0.012180233808161502,0.19576540565815703,0.23707657912444363,0.0021,1.334075360430873,-0.33407536043087305,0.3562145370201453
370,18.05,2012-11-30,7612.39013671875,-0.01154169965127938,0.2905965245677067,0.3918736694193161,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.055401662049861494,0.041571415042233315,0.020595709570957098,0.061582052676843045,-0.011608822037473893,0.2551045336349186,0.33065080306626565,0.0021,1.3374354958162162,-0.33743549581621624,0.523397140815929
371,18.13,2012-12-31,7776.0498046875,0.025631864254523462,0.20392599007790224,0.2907910571834138,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05515719801434087,0.041571415042233315,0.020595709570957098,0.060794492096080045,0.025308875592556557,0.18558787496230436,0.2552552530522201,0.0021,1.3379650357225839,-0.33796503572258385,0.3883585406371967
372,18.91,2013-01-31,7741.7001953125,0.027851995040050204,0.1291729540926978,-0.05173923052085638,d)18.8to20.4,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.052882072977260705,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.02747118297131662,0.1214854657223824,-0.05312574126260046,0.002,1.2828877944156925,-0.28288779441569245,-0.06694140291649792
373,18.52,2013-02-28,7795.31005859375,0.035900293912353165,0.12213915856968272,0.08633692384168268,e)Below18.8,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05399568034557235,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.035270897808448366,0.11523682665546815,0.08281141634449407,0.002,1.3107399259253156,-0.31073992592531563,0.11254377330901615
374,18.43,2013-03-31,7913.7099609375,0.026346050989640712,0.17046112141785774,0.19828693342210602,e)Below18.8,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05425935973955508,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.026004971548219423,0.15739779203439896,0.18089298138426493,0.002,1.3173347396510178,-0.31733473965101777,0.2605755963365067
375,18.67,2013-04-30,8348.83984375,0.03302976384708578,0.3327480133598868,0.9008682184772072,e)Below18.8,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05356186395286555,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.032496002739922494,0.28724298608738585,0.642310738892564,0.002,1.2998898619220405,-0.2998898619220405,1.1704296844024473
376,19.17,2013-05-31,7959.22021484375,0.043974361965211095,0.24047274765932403,-0.4364496937795176,d)18.8to20.4,b)22.7to29.5,18.92,21.806,26.272000000000002,34.45400000000003,4,3.0,5.0,5.0,0.052164840897235255,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.04303493165431945,0.2154925550727082,-0.5734986749165333,0.0019,1.2682571653764363,-0.2682571653764363,-0.5540401400764398
377,18.01,2013-06-30,8275.9697265625,0.050158071585622244,0.22203961646157055,0.5972778516297552,e)Below18.8,b)22.7to29.5,18.92,21.806,26.272000000000002,34.45400000000003,5,3.0,5.0,4.0,0.05552470849528039,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.04894069720602519,0.20052127958689475,0.46830083758714003,0.0019,1.353339042592403,-0.353339042592403,0.8076480917053347
378,18.66,2013-07-31,8103.14990234375,0.04759317303870825,0.16244354756574197,-0.22371756916292074,e)Below18.8,c)20.4to22.7,18.92,21.806,26.272000000000002,34.45400000000003,5,4.0,5.0,5.0,0.05359056806002144,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.046495316866829575,0.15052429606646908,-0.2532388677510199,0.0019,1.304360833115671,-0.3043608331156711,-0.2923867204788798
379,17.94,2013-08-31,8594.400390625,0.08067277354581015,0.1909952685203511,1.0264715557469568,e)Below18.8,c)20.4to22.7,18.92,21.806,26.272000000000002,34.45400000000003,5,4.0,5.0,5.0,0.05574136008918617,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.07758378565884333,0.17478931767035255,0.7062961308401522,0.0018,1.3588253076827477,-0.3588253076827477,1.3941496420116184
380,18.92,2013-09-30,9033.919921875,0.12613505335136233,0.2442336364314983,0.8193985718828278,d)18.8to20.4,d)18.8to20.4,18.92,21.806,26.272000000000002,34.45400000000003,5,4.0,5.0,5.0,0.05285412262156448,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.11879146333455526,0.2185197873190307,0.5985059914669805,0.0018,1.2857118362303444,-0.28571183623034435,1.0529961611547778
381,19.73,2013-10-31,9405.2998046875,0.1503276793601125,0.2700425095790291,0.6216491017826495,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,5.0,0.05068423720223011,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1400468403618838,0.23905037201979307,0.4834435955335933,0.0017000000000000001,1.2307638600279667,-0.23076386002796667,0.7647109495308845
382,20.3,2013-11-30,9552.16015625,0.14706410272384307,0.254817473184233,0.204335312153052,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04926108374384236,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.13720572387752655,0.22699012231253107,0.18592780657912028,0.0017000000000000001,1.1947253661669364,-0.19472536616693636,0.24379354751040652
383,20.38,2013-12-31,9306.48046875,0.16490946740591217,0.19681338243743474,-0.26851319312428634,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04906771344455348,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1526433736168645,0.17966251002502018,-0.3126760943979136,0.0017000000000000001,1.1898286529539266,-0.1898286529539266,-0.3198073995854488
384,20.69,2014-01-31,9692.080078125,0.20318552456628325,0.2519317247642101,0.6277146853088189,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04833252779120348,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.18497264336171557,0.22468773825499774,0.48717699749713217,0.0016,1.1712115575881272,-0.17121155758812723,0.7349127558093419
385,20.64,2014-02-28,9555.91015625,0.1852803987707219,0.22585376135427992,-0.15615871354155964,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04844961240310077,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.16997937003139327,0.20363754928549765,-0.16979085128950883,0.0016,1.174176489473872,-0.174176489473872,-0.1836365724501427
386,20.4,2014-03-31,9603.23046875,0.15024355023102687,0.21349285179164568,0.0610687523495792,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04901960784313726,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.13997370276193385,0.19350285559580216,0.0592766571079195,0.0015,1.1886104755247098,-0.18861047552470978,0.072304043056647
387,20.43,2014-04-30,9943.26953125,0.15012763584038957,0.19097619757236095,0.5182466220195034,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.048947626040137054,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1398729239037763,0.17477330492774668,0.41755613087590043,0.001505,1.1867876813978784,-0.18678768139787838,0.6147675914783054
388,20.67,2014-05-31,9833.0703125,0.1538075421725369,0.23543136727911684,-0.12517901485904104,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.04837929366231253,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.14306737963029156,0.2114201943402979,-0.13373600196591895,0.00151,1.1723958090467004,-0.17239580904670038,-0.14701967007299485
389,20.32,2014-06-30,9407.48046875,0.12024845624060809,0.13672243610991108,-0.4119555325900488,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.049212598425196846,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.11355049663416615,0.1281490654500305,-0.530952709096069,0.001552,1.1934975731639694,-0.19349757316396943,-0.4919682366312442
390,19.34,2014-07-31,9470.169921875,0.11624550226439867,0.16870229923006286,0.08296234081156562,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.05170630816959669,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.10997082387404743,0.15589398729487208,0.07970019438707927,0.00156,1.2566457479339317,-0.2566457479339317,0.10385390545272269
391,19.19,2014-08-31,9474.2998046875,0.10793377084424116,0.1023805471085939,0.00524569613929593,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.05211047420531526,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.10249681293229833,0.09747197517507959,0.005231985402640197,0.00157,1.26688043844551,-0.2668804384455099,0.006226667536543696
392,19.15,2014-09-30,9326.8701171875,0.1148800287303855,0.03242780518821542,-0.1715512126818427,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.05221932114882507,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.10874680157182653,0.03191312107250144,-0.1882002577639583,0.001565,1.2696367679771923,-0.26963676797719227,-0.218229708753827
393,18.75,2014-10-31,9980.849609375,0.12148721173706556,0.06119420078461002,1.2551684810656512,e)Below18.8,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,5,5.0,4.0,4.0,0.05333333333333334,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.11465567209284185,0.05939487849513418,0.8132246846051873,0.001559,1.2978468819574487,-0.2978468819574487,1.6285521561933507
394,19.76,2014-11-30,9805.5498046875,0.10479728371745178,0.026526947234202902,-0.19154982712656055,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,5.0,0.05060728744939271,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.09966186449067216,0.026181208699944752,-0.21263623096315,0.00154,1.2288152625812936,-0.2288152625812936,-0.23573172662230107
395,19.84,2014-12-31,10694.3203125,0.1377760848305032,0.14912617593838973,1.8325321935360233,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.05040322580645162,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1290755543320948,0.13900180653500305,1.041171079622786,0.0017130000000000001,1.223647812631985,-0.22364781263198497,2.2419909014950097
396,21.42,2015-01-31,11401.66015625,0.15286884521476596,0.1763893884846781,1.1566459350870257,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.046685340802987856,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.14225348391893666,0.16244990732777614,0.7685542070104093,0.0017130000000000001,1.129499865983184,-0.12949986598318408,1.306209595400361
397,22.56,2015-02-28,11966.169921875,0.1422624205826506,0.25222712710924555,0.7858496075765227,c)20.4to22.7,e)Below18.8,18.92,21.900000000000002,26.272000000000002,34.45400000000003,3,5.0,4.0,4.0,0.044326241134751775,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.133010875188643,0.22492366765395316,0.5798942726246172,0.0017299999999999998,1.0697604201699404,-0.06976042016994044,0.8405501208645496
398,24.03,2015-03-31,11454.3798828125,0.1329780350202967,0.19276319776832906,-0.40816996633124325,b)22.7to29.5,d)18.8to20.4,18.92,22.01,26.272000000000002,34.45400000000003,3,4.0,4.0,3.0,0.04161464835622139,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.12484959529157198,0.17627263034412588,-0.5245357906100075,0.001763,1.0010947965671364,-0.0010947965671364024,-0.4086187595355387
399,22.87,2015-04-30,11413.8203125,0.13860705959824293,0.1478940882200075,-0.041673745767613735,b)22.7to29.5,d)18.8to20.4,18.92,22.082,26.272000000000002,34.45400000000003,3,4.0,4.0,3.0,0.043725404459991256,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.12980563775999587,0.137929035993299,-0.042567001334023885,0.00181,1.0545454419908695,-0.054545441990869525,-0.04404558589992683
400,22.27,2015-05-31,10944.9697265625,0.12905019847909993,0.11307754126897995,-0.395491514026833,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,3,4.0,4.0,3.0,0.0449034575662326,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.12137674695950994,0.10712873857193922,-0.5033395710222368,0.00184,1.0843772632797297,-0.08437726327972972,-0.4290172597952087
401,21.16,2015-06-30,11308.990234375,0.12963571526414874,0.20212742103919124,0.480850350929368,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,4.0,3.0,0.04725897920604915,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.12189520487754243,0.18409283801474155,0.39261648421756007,0.001865,1.1440261027325194,-0.14402610273251937,0.549836744289693
